bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"COP Hometown Acquisitions, Inc. | Senior secured 2 | Non-Affiliated Issuer","COP Hometown Acquisitions, Inc.","COP Hometown Acquisitions, Inc.",First Lien,,,,2283000.0,2295000.0,2303000.0,,99.13,5.25,8.91,,,False,,,USD,2283000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"COP Hometown Acquisitions, Inc. | Senior secured 3 | Non-Affiliated Issuer","COP Hometown Acquisitions, Inc.","COP Hometown Acquisitions, Inc.",First Lien,,,,1496000.0,1504000.0,1509000.0,,99.14,5.25,8.91,,,False,,,USD,1496000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"COP Hometown Acquisitions, Inc. | Senior secured 4 | Non-Affiliated Issuer","COP Hometown Acquisitions, Inc.","COP Hometown Acquisitions, Inc.",First Lien,,,,1057000.0,1063000.0,1067000.0,,99.06,5.25,8.91,,,False,,,USD,1057000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"COP Hometown Acquisitions, Inc. | Senior secured 5 | Non-Affiliated Issuer","COP Hometown Acquisitions, Inc.","COP Hometown Acquisitions, Inc.",First Lien,,,,1126000.0,1132000.0,1136000.0,,99.12,5.25,8.91,,,False,,,USD,1126000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"COP Hometown Acquisitions, Inc. | Senior secured 6 | Non-Affiliated Issuer","COP Hometown Acquisitions, Inc.","COP Hometown Acquisitions, Inc.",First Lien,,,,679000.0,683000.0,685000.0,,99.12,5.25,8.92,,,False,,,USD,679000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"COP Hometown Acquisitions, Inc. | Senior secured 7 | Non-Affiliated Issuer","COP Hometown Acquisitions, Inc.","COP Hometown Acquisitions, Inc.",First Lien,,,,98000.0,99000.0,101000.0,,97.03,4.25,11.0,,,False,,,USD,98000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"COP Hometown Acquisitions, Inc. | Senior secured 8 | Non-Affiliated Issuer","COP Hometown Acquisitions, Inc.","COP Hometown Acquisitions, Inc.",First Lien,,,,1350000.0,1362000.0,1363000.0,,99.05,5.25,8.91,,,False,,,USD,1350000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"COP Hometown Acquisitions, Inc. | Senior secured 9 | Non-Affiliated Issuer","COP Hometown Acquisitions, Inc.","COP Hometown Acquisitions, Inc.",First Lien,,,,1022000.0,1030000.0,1031000.0,,99.13,5.25,8.91,,,False,,,USD,1022000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"COP Hometown Acquisitions, Inc. | Senior secured 10 | Non-Affiliated Issuer","COP Hometown Acquisitions, Inc.","COP Hometown Acquisitions, Inc.",First Lien,,,,899000.0,906000.0,907000.0,,99.12,5.25,8.92,,,False,,,USD,899000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"COP Hometown Acquisitions, Inc. | Senior secured 11 | Non-Affiliated Issuer","COP Hometown Acquisitions, Inc.","COP Hometown Acquisitions, Inc.",First Lien,,,,5414000.0,5433000.0,5463000.0,,99.1,5.25,8.9,,,False,,,USD,5414000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"EMS LINQ, LLC | One stop 1 | Non-Affiliated Issuer","EMS LINQ, LLC","EMS LINQ, LLC",First Lien,,,,13559000.0,13853000.0,13835000.0,,98.01,6.25,9.98,,,False,,,USD,13559000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"EMS LINQ, LLC | One stop 2 | Non-Affiliated Issuer","EMS LINQ, LLC","EMS LINQ, LLC",First Lien,,,,80000.0,84000.0,84000.0,,95.24,6.25,9.98,,,False,,,USD,80000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Entomo Brands Acquisitions, Inc. | Senior secured 1 | Non-Affiliated Issuer","Entomo Brands Acquisitions, Inc.","Entomo Brands Acquisitions, Inc.",First Lien,,,,4322000.0,4324000.0,4322000.0,,100.0,5.5,9.35,,,False,,,USD,4322000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Entomo Brands Acquisitions, Inc. | Senior secured 2 | Non-Affiliated Issuer","Entomo Brands Acquisitions, Inc.","Entomo Brands Acquisitions, Inc.",First Lien,,,,14000.0,14000.0,14000.0,,100.0,5.5,9.35,,,False,,,USD,14000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Entomo Brands Acquisitions, Inc. | Senior secured 3 | Non-Affiliated Issuer","Entomo Brands Acquisitions, Inc.","Entomo Brands Acquisitions, Inc.",First Lien,,,,1257000.0,1247000.0,1257000.0,,100.0,5.5,9.35,,,False,,,USD,1257000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,EWC Growth Partners LLC | One stop 1 | Non-Affiliated Issuer,EWC Growth Partners LLC,EWC Growth Partners LLC,First Lien,,,,774000.0,896000.0,911000.0,,84.96,6.0,9.85,,,False,,,USD,774000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,EWC Growth Partners LLC | One stop 2 | Non-Affiliated Issuer,EWC Growth Partners LLC,EWC Growth Partners LLC,First Lien,,,,908000.0,1050000.0,1069000.0,,84.94,6.0,9.85,,,False,,,USD,908000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,EWC Growth Partners LLC | One stop 3 | Non-Affiliated Issuer,EWC Growth Partners LLC,EWC Growth Partners LLC,First Lien,,,,32000.0,36000.0,38000.0,,84.21,6.0,9.85,,,False,,,USD,32000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,EWC Growth Partners LLC | One stop 4 | Non-Affiliated Issuer,EWC Growth Partners LLC,EWC Growth Partners LLC,First Lien,,,,86000.0,99000.0,101000.0,,85.15,6.0,9.85,,,False,,,USD,86000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"FPG Intermediate Holdco, LLC | One stop 1 | Non-Affiliated Issuer","FPG Intermediate Holdco, LLC","FPG Intermediate Holdco, LLC",First Lien,,,,134000.0,134000.0,134000.0,,100.0,5.0,,,8.7,True,,,USD,134000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"FPG Intermediate Holdco, LLC | One stop 2 | Non-Affiliated Issuer","FPG Intermediate Holdco, LLC","FPG Intermediate Holdco, LLC",First Lien,,,,963000.0,963000.0,963000.0,,100.0,5.0,,,8.69,True,,,USD,963000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"FPG Intermediate Holdco, LLC | One stop 3 | Non-Affiliated Issuer","FPG Intermediate Holdco, LLC","FPG Intermediate Holdco, LLC",First Lien,,,,1425000.0,1425000.0,1425000.0,,100.0,5.0,,,8.67,True,,,USD,1425000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"FPG Intermediate Holdco, LLC | Senior secured | Non-Affiliated Issuer","FPG Intermediate Holdco, LLC","FPG Intermediate Holdco, LLC",First Lien,,,,4223000.0,4733000.0,4967000.0,,85.02,5.0,,,8.7,True,,,USD,4223000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"FPG Intermediate Holdco, LLC | One stop 4 | Non-Affiliated Issuer","FPG Intermediate Holdco, LLC","FPG Intermediate Holdco, LLC",First Lien,,,,1590000.0,1631000.0,1987000.0,,80.02,5.0,,,8.7,True,,,USD,1590000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,FSS Buyer LLC | One stop 1 | Non-Affiliated Issuer,FSS Buyer LLC,FSS Buyer LLC,First Lien,,,,-4000.0,0.0,0.0,,,,,,,False,,,USD,-4000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,FSS Buyer LLC | One stop 2 | Non-Affiliated Issuer,FSS Buyer LLC,FSS Buyer LLC,First Lien,,,,6572000.0,6811000.0,6846000.0,,96.0,4.5,8.17,,,False,,,USD,6572000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"HS Spa Holdings, Inc. | One stop 1 | Non-Affiliated Issuer","HS Spa Holdings, Inc.","HS Spa Holdings, Inc.",First Lien,,,,11373000.0,11360000.0,11373000.0,,100.0,5.25,8.92,,,False,,,USD,11373000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"HS Spa Holdings, Inc. | One stop 2 | Non-Affiliated Issuer","HS Spa Holdings, Inc.","HS Spa Holdings, Inc.",First Lien,,,,74000.0,73000.0,74000.0,,100.0,5.25,9.71,,,False,,,USD,74000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"HS Spa Holdings, Inc. | One stop 3 | Non-Affiliated Issuer","HS Spa Holdings, Inc.","HS Spa Holdings, Inc.",First Lien,,,,682000.0,681000.0,682000.0,,100.0,5.25,8.92,,,False,,,USD,682000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Kodiak Buyer, LLC | One stop 1 | Non-Affiliated Issuer","Kodiak Buyer, LLC","Kodiak Buyer, LLC",First Lien,,,,611000.0,611000.0,614000.0,,99.51,4.25,7.95,,,False,,,USD,611000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Kodiak Buyer, LLC | One stop 2 | Non-Affiliated Issuer","Kodiak Buyer, LLC","Kodiak Buyer, LLC",First Lien,,,,-1000.0,-1000.0,0.0,,100.0,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Kodiak Buyer, LLC | One stop 3 | Non-Affiliated Issuer","Kodiak Buyer, LLC","Kodiak Buyer, LLC",First Lien,,,,-1000.0,-1000.0,0.0,,100.0,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Liminex, Inc. | One stop 1 | Non-Affiliated Issuer","Liminex, Inc.","Liminex, Inc.",First Lien,,,,35029000.0,35194000.0,35204000.0,,99.5,6.25,10.07,,,False,,,USD,35029000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Liminex, Inc. | One stop 2 | Non-Affiliated Issuer","Liminex, Inc.","Liminex, Inc.",First Lien,,,,23106000.0,23201000.0,23222000.0,,99.5,6.25,10.07,,,False,,,USD,23106000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Liminex, Inc. | One stop 3 | Non-Affiliated Issuer","Liminex, Inc.","Liminex, Inc.",First Lien,,,,15674000.0,15698000.0,15754000.0,,99.49,6.25,10.07,,,False,,,USD,15674000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Liminex, Inc. | One stop 4 | Non-Affiliated Issuer","Liminex, Inc.","Liminex, Inc.",First Lien,,,,19966000.0,20175000.0,20067000.0,,99.5,6.25,10.07,,,False,,,USD,19966000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Litera Bidco, LLC | One stop 1 | Non-Affiliated Issuer","Litera Bidco, LLC","Litera Bidco, LLC",First Lien,,,,5046000.0,5130000.0,5123000.0,,98.5,5.0,8.67,,,False,,,USD,5046000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Litera Bidco, LLC | One stop 2 | Non-Affiliated Issuer","Litera Bidco, LLC","Litera Bidco, LLC",First Lien,,,,2012000.0,2042000.0,2046000.0,,98.34,5.0,8.67,,,False,,,USD,2012000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Litera Bidco, LLC | One stop 3 | Non-Affiliated Issuer","Litera Bidco, LLC","Litera Bidco, LLC",First Lien,,,,-5000.0,-1000.0,0.0,,500.0,,,,,False,,,USD,-5000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Litera Bidco, LLC | One stop 4 | Non-Affiliated Issuer","Litera Bidco, LLC","Litera Bidco, LLC",First Lien,,,,-10000.0,-1000.0,0.0,,1000.0,,,,,False,,,USD,-10000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Mario Purchaser, LLC | One stop 1 | Non-Affiliated Issuer","Mario Purchaser, LLC","Mario Purchaser, LLC",First Lien,,,,435000.0,447000.0,450000.0,,96.67,5.75,9.55,,,False,,,USD,435000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Mario Purchaser, LLC | One stop 2 | Non-Affiliated Issuer","Mario Purchaser, LLC","Mario Purchaser, LLC",First Lien,,,,10868000.0,11203000.0,11238000.0,,96.71,5.75,9.55,,,False,,,USD,10868000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Mario Purchaser, LLC | One stop 3 | Non-Affiliated Issuer","Mario Purchaser, LLC","Mario Purchaser, LLC",First Lien,,,,5160000.0,5399000.0,5381000.0,,95.89,,,,14.55,True,,,USD,5160000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Mario Purchaser, LLC | One stop 4 | Non-Affiliated Issuer","Mario Purchaser, LLC","Mario Purchaser, LLC",First Lien,,,,5004000.0,5194000.0,5174000.0,,96.71,5.75,9.55,,,False,,,USD,5004000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Mario Purchaser, LLC | One stop 5 | Non-Affiliated Issuer","Mario Purchaser, LLC","Mario Purchaser, LLC",First Lien,,,,144000.0,146000.0,148000.0,,97.3,5.75,9.56,,,False,,,USD,144000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"NSG Buyer, Inc. | One stop 1 | Non-Affiliated Issuer","NSG Buyer, Inc.","NSG Buyer, Inc.",First Lien,,,,39825000.0,39943000.0,40147000.0,,99.2,5.0,8.7,,,False,,,USD,39825000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"NSG Buyer, Inc. | One stop 2 | Non-Affiliated Issuer","NSG Buyer, Inc.","NSG Buyer, Inc.",First Lien,,,,139000.0,141000.0,145000.0,,95.86,5.0,8.7,,,False,,,USD,139000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"NSG Buyer, Inc. | One stop 3 | Non-Affiliated Issuer","NSG Buyer, Inc.","NSG Buyer, Inc.",First Lien,,,,-38000.0,-18000.0,0.0,,211.11,,,,,False,,,USD,-38000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"PADI Holdco, Inc. | One stop 1 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,661000.0,664000.0,668000.0,,98.95,4.75,8.56,,,False,,,USD,661000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"PADI Holdco, Inc. | One stop 2 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,20919000.0,20873000.0,21024000.0,,99.5,4.75,8.57,,,False,,,USD,20919000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"PADI Holdco, Inc. | One stop 3 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,20463000.0,20166000.0,20566000.0,,99.5,4.75,6.76,,,False,,,USD,20463000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"PADI Holdco, Inc. | One stop 4 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,806000.0,804000.0,810000.0,,99.51,4.75,8.57,,,False,,,USD,806000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"PADI Holdco, Inc. | One stop 5 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,166000.0,166000.0,167000.0,,99.4,4.75,8.57,,,False,,,USD,166000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"PADI Holdco, Inc. | One stop 6 | Non-Affiliated Issuer","PADI Holdco, Inc.","PADI Holdco, Inc.",First Lien,,,,7746000.0,7052000.0,7785000.0,,99.5,5.25,9.29,,,False,,,USD,7746000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Provenance Buyer LLC | One stop 1 | Non-Affiliated Issuer,Provenance Buyer LLC,Provenance Buyer LLC,First Lien,,,,20474000.0,20394000.0,20474000.0,,100.0,5.0,8.8,,,False,,,USD,20474000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Provenance Buyer LLC | One stop 2 | Non-Affiliated Issuer,Provenance Buyer LLC,Provenance Buyer LLC,First Lien,,,,13795000.0,13728000.0,13795000.0,,100.0,5.0,8.8,,,False,,,USD,13795000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Provenance Buyer LLC | One stop 3 | Non-Affiliated Issuer,Provenance Buyer LLC,Provenance Buyer LLC,First Lien,,,,38000.0,34000.0,38000.0,,100.0,5.0,8.8,,,False,,,USD,38000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,RW AM Holdco LLC | One stop 1 | Non-Affiliated Issuer,RW AM Holdco LLC,RW AM Holdco LLC,First Lien,,,,10390000.0,23026000.0,23613000.0,,44.0,5.25,9.05,,,False,,,USD,10390000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,RW AM Holdco LLC | One stop 2 | Non-Affiliated Issuer,RW AM Holdco LLC,RW AM Holdco LLC,First Lien,,,,-52000.0,52000.0,60000.0,,-100.0,5.25,9.02,,,False,,,USD,-52000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Salisbury House, LLC | One stop 1 | Non-Affiliated Issuer","Salisbury House, LLC","Salisbury House, LLC",First Lien,,,,-2000.0,-1000.0,0.0,,200.0,,6.0,,,False,,,USD,-2000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Salisbury House, LLC | One stop 2 | Non-Affiliated Issuer","Salisbury House, LLC","Salisbury House, LLC",First Lien,,,,1480000.0,1487000.0,1494000.0,,99.06,4.75,8.48,,,False,,,USD,1480000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Salisbury House, LLC | One stop 3 | Non-Affiliated Issuer","Salisbury House, LLC","Salisbury House, LLC",First Lien,,,,-3000.0,-1000.0,0.0,,300.0,,,,,False,,,USD,-3000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"SCP CDH Buyer, Inc. | One stop 1 | Non-Affiliated Issuer","SCP CDH Buyer, Inc.","SCP CDH Buyer, Inc.",First Lien,,,,352000.0,352000.0,354000.0,,99.44,4.5,8.2,,,False,,,USD,352000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"SCP CDH Buyer, Inc. | One stop 2 | Non-Affiliated Issuer","SCP CDH Buyer, Inc.","SCP CDH Buyer, Inc.",First Lien,,,,-1000.0,-1000.0,0.0,,100.0,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"SCP CDH Buyer, Inc. | One stop 3 | Non-Affiliated Issuer","SCP CDH Buyer, Inc.","SCP CDH Buyer, Inc.",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Severin Acquisition, LLC | One stop 1 | Non-Affiliated Issuer","Severin Acquisition, LLC","Severin Acquisition, LLC",First Lien,,,,34887000.0,35694000.0,35966000.0,,97.0,4.75,6.17,,2.25,True,,,USD,34887000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Severin Acquisition, LLC | One stop 2 | Non-Affiliated Issuer","Severin Acquisition, LLC","Severin Acquisition, LLC",First Lien,,,,1052000.0,1150000.0,1185000.0,,88.78,4.5,8.18,,,False,,,USD,1052000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Severin Acquisition, LLC | One stop 3 | Non-Affiliated Issuer","Severin Acquisition, LLC","Severin Acquisition, LLC",First Lien,,,,1562000.0,1756000.0,1785000.0,,87.51,4.75,6.17,,2.25,True,,,USD,1562000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Stellar Brands, LLC | Senior secured 1 | Non-Affiliated Issuer","Stellar Brands, LLC","Stellar Brands, LLC",First Lien,,,,7115000.0,7071000.0,7115000.0,,100.0,4.5,8.17,,,False,,,USD,7115000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Stellar Brands, LLC | Senior secured 2 | Non-Affiliated Issuer","Stellar Brands, LLC","Stellar Brands, LLC",First Lien,,,,0.0,-4000.0,0.0,,-0.0,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Virginia Green Acquisition, LLC | One stop 1 | Non-Affiliated Issuer","Virginia Green Acquisition, LLC","Virginia Green Acquisition, LLC",First Lien,,,,-5000.0,-5000.0,0.0,,100.0,,,,,False,,,USD,-5000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Virginia Green Acquisition, LLC | One stop 2 | Non-Affiliated Issuer","Virginia Green Acquisition, LLC","Virginia Green Acquisition, LLC",First Lien,,,,3135000.0,3179000.0,3149000.0,,99.56,5.25,8.85,,,False,,,USD,3135000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Virginia Green Acquisition, LLC | One stop 3 | Non-Affiliated Issuer","Virginia Green Acquisition, LLC","Virginia Green Acquisition, LLC",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Virginia Green Acquisition, LLC | One stop 4 | Non-Affiliated Issuer","Virginia Green Acquisition, LLC","Virginia Green Acquisition, LLC",First Lien,,,,-1000.0,0.0,0.0,,,,,,,False,,,USD,-1000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Baker Tilly Advisory Group, LP | One stop 1 | Non-Affiliated Issuer","Baker Tilly Advisory Group, LP","Baker Tilly Advisory Group, LP",First Lien,,,,-12000.0,-10000.0,0.0,,120.0,,,,,False,,,USD,-12000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Baker Tilly Advisory Group, LP | One stop 2 | Non-Affiliated Issuer","Baker Tilly Advisory Group, LP","Baker Tilly Advisory Group, LP",First Lien,,,,3781000.0,3706000.0,3744000.0,,100.99,4.75,8.42,,,False,,,USD,3781000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Baker Tilly Advisory Group, LP | One stop 3 | Non-Affiliated Issuer","Baker Tilly Advisory Group, LP","Baker Tilly Advisory Group, LP",First Lien,,,,5695000.0,5722000.0,5747000.0,,99.1,4.5,8.17,,,False,,,USD,5695000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Baker Tilly Advisory Group, LP | One stop 4 | Non-Affiliated Issuer","Baker Tilly Advisory Group, LP","Baker Tilly Advisory Group, LP",First Lien,,,,-9000.0,-4000.0,0.0,,225.0,,,,,False,,,USD,-9000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Banker's Toolbox, Inc. | One stop 1 | Non-Affiliated Issuer","Banker's Toolbox, Inc.","Banker's Toolbox, Inc.",First Lien,,,,20789000.0,20883000.0,20999000.0,,99.0,4.5,8.2,,,False,,,USD,20789000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Banker's Toolbox, Inc. | One stop 2 | Non-Affiliated Issuer","Banker's Toolbox, Inc.","Banker's Toolbox, Inc.",First Lien,,,,-2000.0,0.0,0.0,,,,,,,False,,,USD,-2000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,"Banker's Toolbox, Inc. | One stop 3 | Non-Affiliated Issuer","Banker's Toolbox, Inc.","Banker's Toolbox, Inc.",First Lien,,,,-3000.0,-1000.0,0.0,,300.0,,,,,False,,,USD,-3000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Ceres Groupe SAS & Ceres PikCo | One stop 1 | Non-Affiliated Issuer,Ceres Groupe SAS & Ceres PikCo,Ceres Groupe SAS & Ceres PikCo,First Lien,,,,16954000.0,15991000.0,17212000.0,,98.5,4.75,6.78,,,False,,,USD,16954000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Ceres Groupe SAS & Ceres PikCo | One stop 2 | Non-Affiliated Issuer,Ceres Groupe SAS & Ceres PikCo,Ceres Groupe SAS & Ceres PikCo,First Lien,,,,7506000.0,7683000.0,7621000.0,,98.49,5.25,7.37,,,False,,,USD,7506000.0
GBDC,0001476765,0001476765-26-000033,10-Q,2026-03-31,2026-05-04,Ceres Groupe SAS & Ceres PikCo | Subordinated debt | Non-Affiliated Issuer,Ceres Groupe SAS & Ceres PikCo,Ceres Groupe SAS & Ceres PikCo,Subordinated,,,,2257000.0,2199000.0,2351000.0,,96.0,7.5,,,9.65,True,,,USD,2257000.0
