bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Kickhaefer Manufacturing Company, LLC | Preferred Equity","Kickhaefer Manufacturing Company, LLC","Kickhaefer Manufacturing Company, LLC",Preferred Equity,,,,18350000.0,12240000.0,,581.0,149.92,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Kickhaefer Manufacturing Company, LLC | Member Units","Kickhaefer Manufacturing Company, LLC","Kickhaefer Manufacturing Company, LLC",Equity,,,,4190000.0,992000.0,,800.0,422.38,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Legacy Swim Group | Secured Debt,Legacy Swim Group,Legacy Swim Group,Secured Debt,,,,31707000.0,31707000.0,32000000.0,,100.0,,13.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Legacy Swim Group | Preferred Equity,Legacy Swim Group,Legacy Swim Group,Preferred Equity,,,,14996000.0,14996000.0,,366.0,100.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Metalforming Holdings, LLC | Secured Debt 1","Metalforming Holdings, LLC","Metalforming Holdings, LLC",Secured Debt,,,,0.0,0.0,0.0,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Metalforming Holdings, LLC | Secured Debt 2","Metalforming Holdings, LLC","Metalforming Holdings, LLC",Secured Debt,,,,17237000.0,17184000.0,17237000.0,,100.31,,8.75,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Metalforming Holdings, LLC | Preferred Equity","Metalforming Holdings, LLC","Metalforming Holdings, LLC",Preferred Equity,,,,5916000.0,5916000.0,,5915585.0,100.0,,8.0,,8.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Metalforming Holdings, LLC | Common Stock","Metalforming Holdings, LLC","Metalforming Holdings, LLC",Common Equity,,,,10060000.0,1537000.0,,1537219.0,654.52,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Moffitt Holdings, LLC | Secured Debt","Moffitt Holdings, LLC","Moffitt Holdings, LLC",Secured Debt,,,,33422000.0,33422000.0,33688000.0,,100.0,,13.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Moffitt Holdings, LLC | Preferred Equity","Moffitt Holdings, LLC","Moffitt Holdings, LLC",Preferred Equity,,,,15560000.0,14300000.0,,14300.0,108.81,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MS Private Loan Fund I, LP | Secured Debt","MS Private Loan Fund I, LP","MS Private Loan Fund I, LP",Secured Debt,,,,12300000.0,12300000.0,12300000.0,,100.0,3.0,6.69,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MS Private Loan Fund I, LP | LP Interests","MS Private Loan Fund I, LP","MS Private Loan Fund I, LP",LP Interest,,,,13593000.0,15000000.0,,,90.62,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MS Private Loan Fund II, LP | Secured Debt","MS Private Loan Fund II, LP","MS Private Loan Fund II, LP",Secured Debt,,,,-77000.0,-77000.0,0.0,,100.0,3.0,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MS Private Loan Fund II, LP | LP Interests","MS Private Loan Fund II, LP","MS Private Loan Fund II, LP",LP Interest,,,,11153000.0,10500000.0,,,106.22,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MSC Adviser I, LLC | Member Units","MSC Adviser I, LLC","MSC Adviser I, LLC",Equity,,,,233060000.0,29500000.0,,,790.03,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MSC Income Fund, Inc. | Secured Debt","MSC Income Fund, Inc.","MSC Income Fund, Inc.",Secured Debt,,,,-147000.0,-147000.0,0.0,,100.0,4.5,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MSC Income Fund, Inc. | Common Equity","MSC Income Fund, Inc.","MSC Income Fund, Inc.",Common Equity,,,,24667000.0,30013000.0,,2025220.0,82.19,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MVI MSO, LLC | Secured Debt","MVI MSO, LLC","MVI MSO, LLC",Secured Debt,,,,9772000.0,9772000.0,9850000.0,,100.0,,13.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"MVI MSO, LLC | Preferred Equity","MVI MSO, LLC","MVI MSO, LLC",Preferred Equity,,,,4080000.0,2700000.0,,270.0,151.11,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NAPCO Precast, LLC | Member Units 1","NAPCO Precast, LLC","NAPCO Precast, LLC",Equity,,,,11150000.0,4145000.0,,2955.0,269.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NAPCO Precast, LLC | Member Units 2","NAPCO Precast, LLC","NAPCO Precast, LLC",Equity,,,,568000.0,0.0,,468.0,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Nello Industries Investco, LLC | Secured Debt","Nello Industries Investco, LLC","Nello Industries Investco, LLC",Secured Debt,,,,41272000.0,41067000.0,41272000.0,,100.5,,12.5,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Nello Industries Investco, LLC | Preferred Equity","Nello Industries Investco, LLC","Nello Industries Investco, LLC",Preferred Equity,,,,29550000.0,11197000.0,,336803.0,263.91,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,NexRev LLC | Preferred Member Units,NexRev LLC,NexRev LLC,Preferred Equity,,,,12590000.0,8213000.0,,103144186.0,153.29,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NRP Jones, LLC | Secured Debt","NRP Jones, LLC","NRP Jones, LLC",Secured Debt,,,,370000.0,2160000.0,2191000.0,,17.13,,12.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NRP Jones, LLC | Preferred Equity","NRP Jones, LLC","NRP Jones, LLC",Preferred Equity,,,,0.0,482000.0,,495000.0,0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NRP Jones, LLC | Member Units 1","NRP Jones, LLC","NRP Jones, LLC",Equity,,,,0.0,114000.0,,74761.0,0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NRP Jones, LLC | Member Units 2","NRP Jones, LLC","NRP Jones, LLC",Equity,,,,0.0,3823000.0,,74761.0,0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NRP Jones, LLC | Common Equity","NRP Jones, LLC","NRP Jones, LLC",Common Equity,,,,928000.0,928000.0,,927581.0,100.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NuStep, LLC | Secured Debt 1","NuStep, LLC","NuStep, LLC",Secured Debt,,,,2600000.0,2600000.0,2600000.0,,100.0,6.5,10.29,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NuStep, LLC | Secured Debt 2","NuStep, LLC","NuStep, LLC",Secured Debt,,,,18166000.0,18166000.0,18440000.0,,100.0,,12.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NuStep, LLC | Preferred Member Units 1","NuStep, LLC","NuStep, LLC",Preferred Equity,,,,6290000.0,2785000.0,,2400.0,225.85,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"NuStep, LLC | Preferred Member Units 2","NuStep, LLC","NuStep, LLC",Preferred Equity,,,,10930000.0,11866000.0,,486.0,92.11,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"OMi Topco, LLC | Secured Debt","OMi Topco, LLC","OMi Topco, LLC",Secured Debt,,,,29000000.0,28959000.0,29000000.0,,100.14,,12.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"OMi Topco, LLC | Preferred Member Units","OMi Topco, LLC","OMi Topco, LLC",Preferred Equity,,,,79040000.0,1080000.0,,900.0,7318.52,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Orttech Holdings, LLC | Secured Debt 1","Orttech Holdings, LLC","Orttech Holdings, LLC",Secured Debt,,,,0.0,0.0,0.0,,,11.0,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Orttech Holdings, LLC | Secured Debt 2","Orttech Holdings, LLC","Orttech Holdings, LLC",Secured Debt,,,,20760000.0,20746000.0,20760000.0,,100.07,11.0,14.79,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Orttech Holdings, LLC | Preferred Stock","Orttech Holdings, LLC","Orttech Holdings, LLC",Preferred Equity,,,,13450000.0,10000000.0,,10000.0,134.5,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Pinnacle TopCo, LLC | Secured Debt 1","Pinnacle TopCo, LLC","Pinnacle TopCo, LLC",Secured Debt,,,,0.0,-9000.0,0.0,,-0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Pinnacle TopCo, LLC | Secured Debt 2","Pinnacle TopCo, LLC","Pinnacle TopCo, LLC",Secured Debt,,,,26400000.0,26255000.0,26400000.0,,100.55,,13.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Pinnacle TopCo, LLC | Preferred Equity","Pinnacle TopCo, LLC","Pinnacle TopCo, LLC",Preferred Equity,,,,20440000.0,12540000.0,,440.0,163.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"PPL RVs, Inc. | Secured Debt 1","PPL RVs, Inc.","PPL RVs, Inc.",Secured Debt,,,,0.0,-3000.0,0.0,,-0.0,8.75,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"PPL RVs, Inc. | Secured Debt 2","PPL RVs, Inc.","PPL RVs, Inc.",Secured Debt,,,,15191000.0,15134000.0,15191000.0,,100.38,8.75,12.6,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"PPL RVs, Inc. | Common Stock 1","PPL RVs, Inc.","PPL RVs, Inc.",Common Equity,,,,15710000.0,2150000.0,,2000.0,730.7,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"PPL RVs, Inc. | Common Stock 2","PPL RVs, Inc.","PPL RVs, Inc.",Common Equity,,,,575000.0,238000.0,,238421.0,241.6,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Principle Environmental, LLC | Secured Debt","Principle Environmental, LLC","Principle Environmental, LLC",Secured Debt,,,,4897000.0,4885000.0,4897000.0,,100.25,,13.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Principle Environmental, LLC | Preferred Member Units","Principle Environmental, LLC","Principle Environmental, LLC",Preferred Equity,,,,15740000.0,5709000.0,,21806.0,275.71,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Principle Environmental, LLC | Common Stock","Principle Environmental, LLC","Principle Environmental, LLC",Common Equity,,,,750000.0,1200000.0,,1037.0,62.5,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Quality Lease Service, LLC | Member Units","Quality Lease Service, LLC","Quality Lease Service, LLC",Equity,,,,460000.0,7546000.0,,1000.0,6.1,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"River Aggregates, LLC | Member Units","River Aggregates, LLC","River Aggregates, LLC",Equity,,,,9700000.0,369000.0,,1500.0,2628.73,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Robbins Bros. Jewelry, Inc. | Secured Debt 1","Robbins Bros. Jewelry, Inc.","Robbins Bros. Jewelry, Inc.",Secured Debt,,,,-68000.0,-68000.0,0.0,,100.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Robbins Bros. Jewelry, Inc. | Secured Debt 2","Robbins Bros. Jewelry, Inc.","Robbins Bros. Jewelry, Inc.",Secured Debt,,,,13968000.0,31560000.0,33660000.0,,44.26,,12.5,,10.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Robbins Bros. Jewelry, Inc. | Preferred Equity","Robbins Bros. Jewelry, Inc.","Robbins Bros. Jewelry, Inc.",Preferred Equity,,,,0.0,11070000.0,,11070.0,0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Spring Engineering Holdings, LLC | Secured Debt","Spring Engineering Holdings, LLC","Spring Engineering Holdings, LLC",Secured Debt,,,,23165000.0,23165000.0,23391000.0,,100.0,,13.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Spring Engineering Holdings, LLC | Preferred Member Units","Spring Engineering Holdings, LLC","Spring Engineering Holdings, LLC",Preferred Equity,,,,4650000.0,4650000.0,,4650.0,100.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Tedder Industries, LLC | Secured Debt 1","Tedder Industries, LLC","Tedder Industries, LLC",Secured Debt,,,,1313000.0,1294000.0,1313000.0,,101.47,,12.0,,12.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Tedder Industries, LLC | Secured Debt 2","Tedder Industries, LLC","Tedder Industries, LLC",Secured Debt,,,,5380000.0,15045000.0,15200000.0,,35.76,,12.0,,12.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Tedder Industries, LLC | Preferred Member Units 1","Tedder Industries, LLC","Tedder Industries, LLC",Preferred Equity,,,,0.0,661000.0,,6605.0,0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Tedder Industries, LLC | Preferred Member Units 2","Tedder Industries, LLC","Tedder Industries, LLC",Preferred Equity,,,,0.0,564000.0,,5643.0,0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Tedder Industries, LLC | Preferred Member Units 3","Tedder Industries, LLC","Tedder Industries, LLC",Preferred Equity,,,,0.0,9245000.0,,544.0,0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Televerde, LLC | Preferred Stock","Televerde, LLC","Televerde, LLC",Preferred Equity,,,,1794000.0,718000.0,,248.0,249.86,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Televerde, LLC | Member Units","Televerde, LLC","Televerde, LLC",Equity,,,,2271000.0,1290000.0,,460.0,176.05,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trantech Radiator Topco, LLC | Secured Debt 1","Trantech Radiator Topco, LLC","Trantech Radiator Topco, LLC",Secured Debt,,,,1600000.0,1600000.0,1600000.0,,100.0,,11.5,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trantech Radiator Topco, LLC | Secured Debt 2","Trantech Radiator Topco, LLC","Trantech Radiator Topco, LLC",Secured Debt,,,,31280000.0,31061000.0,31280000.0,,100.71,,13.5,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trantech Radiator Topco, LLC | Secured Debt 3","Trantech Radiator Topco, LLC","Trantech Radiator Topco, LLC",Secured Debt,,,,2040000.0,2035000.0,2040000.0,,100.25,,9.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trantech Radiator Topco, LLC | Secured Debt 4","Trantech Radiator Topco, LLC","Trantech Radiator Topco, LLC",Secured Debt,,,,2000000.0,1991000.0,2000000.0,,100.45,,9.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trantech Radiator Topco, LLC | Secured Debt 5","Trantech Radiator Topco, LLC","Trantech Radiator Topco, LLC",Secured Debt,,,,400000.0,398000.0,400000.0,,100.5,,9.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trantech Radiator Topco, LLC | Common Stock","Trantech Radiator Topco, LLC","Trantech Radiator Topco, LLC",Common Equity,,,,19850000.0,6021000.0,,654.0,329.68,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trantech Radiator Topco, LLC | Common Equity","Trantech Radiator Topco, LLC","Trantech Radiator Topco, LLC",Common Equity,,,,696000.0,696000.0,,723.0,100.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trinity Medical Holdings, LLC | Secured Debt 1","Trinity Medical Holdings, LLC","Trinity Medical Holdings, LLC",Secured Debt,,,,0.0,0.0,0.0,,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trinity Medical Holdings, LLC | Secured Debt 2","Trinity Medical Holdings, LLC","Trinity Medical Holdings, LLC",Secured Debt,,,,57974000.0,57974000.0,58500000.0,,100.0,,13.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trinity Medical Holdings, LLC | Preferred Equity","Trinity Medical Holdings, LLC","Trinity Medical Holdings, LLC",Preferred Equity,,,,22500000.0,22500000.0,,22500.0,100.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Victory Energy Operations, LLC | Secured Debt 1","Victory Energy Operations, LLC","Victory Energy Operations, LLC",Secured Debt,,,,2130000.0,2130000.0,2154000.0,,100.0,,13.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Victory Energy Operations, LLC | Secured Debt 2","Victory Energy Operations, LLC","Victory Energy Operations, LLC",Secured Debt,,,,47913000.0,47913000.0,48251000.0,,100.0,,13.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Victory Energy Operations, LLC | Preferred Equity","Victory Energy Operations, LLC","Victory Energy Operations, LLC",Preferred Equity,,,,23640000.0,22471000.0,,51421.0,105.2,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Volusion, LLC | Secured Debt","Volusion, LLC","Volusion, LLC",Secured Debt,,,,2100000.0,2100000.0,2100000.0,,100.0,,10.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Volusion, LLC | Preferred Member Units 1","Volusion, LLC","Volusion, LLC",Preferred Equity,,,,2040000.0,1523000.0,,5097595.0,133.95,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Volusion, LLC | Preferred Member Units 3","Volusion, LLC","Volusion, LLC",Preferred Equity,,,,0.0,14000000.0,,4876670.0,0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Volusion, LLC | Common Stock","Volusion, LLC","Volusion, LLC",Common Equity,,,,0.0,2576000.0,,1802780.0,0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,VVS Holdco LLC | Secured Debt 1,VVS Holdco LLC,VVS Holdco LLC,Secured Debt,,,,0.0,0.0,0.0,,,6.0,,,,False,,,USD,
